Record Length,2.500000e+03,,  -0.002500000000,-304.00000,
Sample Interval,2.000000e-06,,  -0.002498000000,-308.00000,
Trigger Point,1.250000000000e+03,,  -0.002496000000,-304.00000,
,,,  -0.002494000000,-300.00000,
,,,  -0.002492000000,-304.00000,
,,,  -0.002490000000,-308.00000,
Source,CH1,,  -0.002488000000,-304.00000,
Vertical Units,V,,  -0.002486000000,-304.00000,
Vertical Scale,1.000000e+02,,  -0.002484000000,-304.00000,
Vertical Offset,0.000000e+00,,  -0.002482000000,-304.00000,
Horizontal Units,s,,  -0.002480000000,-308.00000,
Horizontal Scale,5.000000e-04,,  -0.002478000000,-304.00000,
Pt Fmt,Y,,  -0.002476000000,-304.00000,
Yzero,0.000000e+00,,  -0.002474000000,-304.00000,
Probe Atten,2.000000e+01,,  -0.002472000000,-300.00000,
Firmware Version,FV:v10.21,,  -0.002470000000,-308.00000,
,,,-00.002468000000,-304.00000,
,,,-00.002466000000,-300.00000,
,,,-00.002464000000,-308.00000,
,,,-00.002462000000,-304.00000,
,,,-00.002460000000,-308.00000,
,,,-00.002458000000,-308.00000,
,,,-00.002456000000,-304.00000,
,,,-00.002454000000,-304.00000,
,,,-00.002452000000,-304.00000,
,,,-00.002450000000,-308.00000,
,,,-00.002448000000,-304.00000,
,,,-00.002446000000,-300.00000,
,,,-00.002444000000,-304.00000,
,,,-00.002442000000,-300.00000,
,,,-00.002440000000,-304.00000,
,,,-00.002438000000,-304.00000,
,,,-00.002436000000,-304.00000,
,,,-00.002434000000,-300.00000,
,,,-00.002432000000,-304.00000,
,,,-00.002430000000,-308.00000,
,,,-00.002428000000,-304.00000,
,,,-00.002426000000,-304.00000,
,,,-00.002424000000,-304.00000,
,,,-00.002422000000,-304.00000,
,,,-00.002420000000,-304.00000,
,,,-00.002418000000,-304.00000,
,,,-00.002416000000,-304.00000,
,,,-00.002414000000,-308.00000,
,,,-00.002412000000,-300.00000,
,,,-00.002410000000,-304.00000,
,,,-00.002408000000,-300.00000,
,,,-00.002406000000,-300.00000,
,,,-00.002404000000,-300.00000,
,,,-00.002402000000,-300.00000,
,,,-00.002400000000,-308.00000,
,,,-00.002398000000,-300.00000,
,,,-00.002396000000,-304.00000,
,,,-00.002394000000,-304.00000,
,,,-00.002392000000,-304.00000,
,,,-00.002390000000,-304.00000,
,,,-00.002388000000,-304.00000,
